0.8150793650793651,0.5238095238095238,0.8733333333333333
0.8134920634920635,0.4857142857142857,0.8790476190476191
0.7976190476190477,0.44285714285714284,0.8685714285714285
0.8071428571428572,0.5190476190476191,0.8647619047619047
0.7761904761904762,0.5857142857142857,0.8142857142857143
0.7793650793650794,0.580952380952381,0.819047619047619
0.792063492063492,0.5714285714285714,0.8361904761904762
0.8,0.5857142857142857,0.8428571428571429
0.753968253968254,0.44761904761904764,0.8152380952380952
0.7325396825396825,0.5142857142857142,0.7761904761904762
0.7238095238095238,0.42857142857142855,0.7828571428571428
0.7063492063492064,0.4666666666666667,0.7542857142857143
0.8285714285714286,0.023809523809523808,0.9895238095238095
0.8214285714285714,0.004761904761904762,0.9847619047619047
0.8253968253968254,0.01904761904761905,0.9866666666666667
0.8269841269841269,0.02857142857142857,0.9866666666666667
0.6365079365079365,0.49047619047619045,0.6657142857142857
0.6634920634920635,0.5047619047619047,0.6952380952380952
0.8269841269841269,0.10476190476190476,0.9714285714285714
0.8317460317460318,0.19047619047619047,0.96
0.6317460317460317,0.5,0.6580952380952381
0.6666666666666666,0.4857142857142857,0.7028571428571428
0.830952380952381,0.0,0.9971428571428571
0.8333333333333334,0.0,1.0
0.7793650793650794,0.7428571428571429,0.7866666666666666
0.8246031746031746,0.5428571428571428,0.8809523809523809
0.8492063492063492,0.5428571428571428,0.9104761904761904
0.8182539682539682,0.6476190476190476,0.8523809523809524
0.8388888888888889,0.11904761904761904,0.9828571428571429
0.8317460317460318,0.15714285714285714,0.9666666666666667
0.8341269841269842,0.07142857142857142,0.9866666666666667
0.8333333333333334,0.1619047619047619,0.9676190476190476
0.8015873015873016,0.4714285714285714,0.8676190476190476
0.7952380952380952,0.41904761904761906,0.8704761904761905
0.7976190476190477,0.41904761904761906,0.8733333333333333
0.7738095238095238,0.4666666666666667,0.8352380952380952
0.8341269841269842,0.23809523809523808,0.9533333333333334
0.8103174603174603,0.2761904761904762,0.9171428571428571
0.8031746031746032,0.35714285714285715,0.8923809523809524
0.8126984126984127,0.3380952380952381,0.9076190476190477
